id,name,artist,album,release_date,popularity,duration_ms,genres,album_art_url
3i7qScF9Oyp31O9bAutJez,Mallipoo,A.R. Rahman,Vendhu Thanindhathu Kaadu (Original Motion Picture Soundtrack),2022-09-02,0.9130434782608696,0.5717931090733253,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b2739bc51a34623888d284150721
0FTZfp3U7B5mOY9YLtmbAw,Penne O Penne,G. V. Prakash,Naan Sigappu Manithan (Original Motion Picture Soundtrack),2014-03-13,0.6231884057971014,0.6548361161926289,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b2733c85ad51346ddbae858af8b8
54al8jaxprtWWVKq0PBzHR,"Aasai Aasai (From ""Dhol"")",Shankar Mahadevan,Hits of Shankar Mahadevan,2013-05-29,0.6376811594202899,0.747771576383953,"bollywood, marathi pop, bhajan, devotional, desi, tamil dance, hindi pop, tamil pop, sufi",https://i.scdn.co/image/ab67616d0000b273f52ac029b4974b9958fea06b
0rF4iuU0xN91duQygE0Pt1,"Mayilrage (From ""Ah…Aah"")",Madhusree,"Super Hits of Vaali, Vol. 2",2013-06-19,0.6956521739130435,0.7523880544842291,"tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b273806607a66275300f0afee95b
7MJL98mvKTj9ZUIasgqPa2,"Thayya Thayya (From ""Uyire"")",Hariharan,Hits of A.R.Rahman Nenjame,2013-12-25,0.7246376811594203,0.9531827132586835,"bhajan, tamil pop, ghazal, kollywood, devotional, telugu pop",https://i.scdn.co/image/ab67616d0000b273e0cb6e23d21ad2f9f597b64b
3nhzRO4RPgq71kTlBah68A,"Mudhalvanae ( From ""Mudhalvan"")",S. Janaki,Janaki Special,2013-07-09,0.6956521739130435,0.9136129009706022,"kannada pop, tamil pop, telugu pop, sandalwood, kollywood",https://i.scdn.co/image/ab67616d0000b27306c9223295ac72af0e132f25
6rZSYvC4KUK1wjJWwHXsce,Enna Vilai,A.R. Rahman,Kadhalar Dhinam,1999-03-12,0.0,0.82776644955315,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b2736a7340a826f4daa045c0d5e2
5zgTS5iq55b75jLp9RVm4U,"Neeyae Acapella Version (From ""Pugazh"")",Vivek - Mervin,"Neeyae Acapella Version (From ""Pugazh"")",2020-09-18,0.5072463768115942,0.47656222690887057,"tamil pop, tamil dance, kollywood, tamil indie",https://i.scdn.co/image/ab67616d0000b273acd48f2db235f5c0eacf55bb
3i7qScF9Oyp31O9bAutJez,Mallipoo,A.R. Rahman,Vendhu Thanindhathu Kaadu (Original Motion Picture Soundtrack),2022-09-02,0.9130434782608696,0.5717931090733253,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b2739bc51a34623888d284150721
1LbBOhicFmu7ktJqIHCELt,"Ranjithame (From ""Varisu"")",Thalapathy Vijay,"Ranjithame (From ""Varisu"")",2022-11-05,0.927536231884058,0.6690048122298218,"tamil dance, tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b273dfe6cfcd34e433d548501824
0cgwdBXXlPfXJXWf3wMs32,Vaa Vaathi,G. V. Prakash,Vaathi,2022-11-10,0.927536231884058,0.5252205119839669,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b2738bda34105de5623bae6bf02e
4N7CTri1yfsjTS2zfIC7aA,Orae Manam,Hariharan,Villain (Original Motion Picture Soundtrack),2002-11-04,0.0,0.6645747643405613,"bhajan, tamil pop, ghazal, kollywood, devotional, telugu pop",https://i.scdn.co/image/ab67616d0000b27331c45ef38c32d0d5f57b5831
3DU8cZOlFamdmNclaHjJiy,"Kaattrae En Vaasal (Wind) (From ""Rhythm"")",Unnikrishnan,The Music of Madras - A. R. Rahman Hits,2015-12-31,0.6376811594202899,0.8821877585262691,"tamil pop, kollywood, telugu pop",https://i.scdn.co/image/ab67616d0000b273fae8b192ea64f6c5dacf52d2
33V094qdExdZKUo0jZSfuy,Urugudhe Maragudhe,G. V. Prakash,Veyil (Original Motion Picture Soundtrack),2006-12-17,0.0,0.829707654125351,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b273dee32e35a90c8a84dc077e8c
3mHzRf1V6zt5E6B4X6VJEo,Yenna Azhago,S. P. Balasubrahmanyam,Love Today (Original Motion Picture Soundtrack),1997-05-12,0.43478260869565216,0.6904442864966267,"kannada pop, telugu pop, tamil pop, devotional, tollywood, sandalwood, kollywood",https://i.scdn.co/image/ab67616d0000b273d8da397cb235628fffeb5e73
0E00EuJ1GOMPiRQ7CJiuet,"Adi Kattazhagu Karuvaachi - From ""Kalvan""",G. V. Prakash,"Adi Kattazhagu Karuvaachi (From ""Kalvan"")",2023-03-04,0.6086956521739131,0.4847185486408072,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b2732583f692fc49471d1b69d21a
096wyG5zJ7oUaZqOCGmmqH,Machaan Machaan,Yuvan Shankar Raja,Silambattam (Original Motion Picture Soundtrack),2008-10-25,0.7971014492753623,0.7569998718292299,"tamil pop, kollywood, tamil dance, tamil hip hop",https://i.scdn.co/image/ab67616d0000b273794a0b25b93260b55186898f
3KgsEVMgMypmD6SpqDtyqm,Kalakkuvayn,Deva,Dum (Original Background Score),2003-04-02,0.6666666666666666,0.8480081097141792,"tamil pop, tamil dance, kollywood",https://i.scdn.co/image/ab67616d0000b273f67bc188ab807834cab31fd7
7fRIo7WyDxXn3r233GCcdL,Jimikki Ponnu,Thaman S,Varisu,2022-12-24,0.927536231884058,0.5222259767195273,"tollywood, telugu pop, tamil dance, tamil pop, kollywood, kannada pop",https://i.scdn.co/image/ab67616d0000b273f7f31e4a143a5b3a796cea86
70693JY8eUtdybBX30Imfb,Kona Kondakari,N.R. Raghunanthan,Madha Yaanai Koottam (Original Motion Picture Soundtrack),2013-11-24,0.7971014492753623,0.6385234727287556,"tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b27362fdb953c0ba06f0d33e65f4
0NjjXy8RJqop8hCFy0JqVz,Aval Appadi Onrum,Vijay Antony,Angadi Theru (Original Motion Picture Soundtrack),2010-03-26,0.0,0.6004567540169884,"tamil dance, tamil pop, kollywood, tamil hip hop",https://i.scdn.co/image/ab67616d0000b2739212a71224ddd448076f7965
3veRtqU0P4nLbsnJdZJ8kY,Loosu Pennae,Yuvan Shankar Raja,Vallavan (Original Motion Picture Soundtrack),2006-12-15,0.0,0.959430455705347,"tamil pop, kollywood, tamil dance, tamil hip hop",https://i.scdn.co/image/ab67616d0000b273dd7a4287c16db6e495c30dec
1B02UI29t3PTh3m98absaP,"Naa Ready (From ""Leo"")",Anirudh Ravichander,"Naa Ready (From ""Leo"")",2023-06-22,0.9420289855072463,0.5783554525010778,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b27322184598701ab40d70bf75a1
3qTNm4Mta37YmEcLeQcdw3,Oru Devathai,Yuvan Shankar Raja,Vaamanan (Original Motion Picture Soundtrack),2009-04-13,0.855072463768116,0.6915628677627209,"tamil pop, kollywood, tamil dance, tamil hip hop",https://i.scdn.co/image/ab67616d0000b2734153362cbc03452127355954
3zWVC5SSZ1EhRBGk3qABsK,Azhage Azhage,Harris Jayaraj,Oru Kal Oru Kannadi (Original Motion Picture Soundtrack),2012-03-05,0.6956521739130435,0.8276242965172506,"tamil pop, kollywood, tamil dance",https://i.scdn.co/image/ab67616d0000b27352412a0b39aa53f37bda4da1
7MDAV53lpkOtuAZMN91jg6,Anbe En Anbe,Harris Jayaraj,Dhaam Dhoom (Original Motion Picture Soundtrack),2008-08-29,0.0,0.7093669529147197,"tamil pop, kollywood, tamil dance",https://i.scdn.co/image/ab67616d0000b273c8bf0325e986eb4cf4e415dd
7dbzO881X6TVJST6EKhnDg,Maruvaarthai,Darbuka Siva,Enai Noki Paayum Thota (Original Motion Picture Soundtrack),2023-05-09,0.9565217391304348,0.831287650163709,"tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b2734e7c92fbb72143e28ced4f97
6aQIGqAo9PxRKjUkhYtR6R,"Hayyoda (From ""Jawan"")",Anirudh Ravichander,"Hayyoda (From ""Jawan"")",2023-08-14,0.9710144927536232,0.46640644116379054,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b2731f00279071cc1ef6149a32be
0eiNFVIi3tp4RaiBLOV9U7,Sil Sil Sillalla,Sirpy,Unnai Ninaithu (Original Motion Picture Soundtrack),2002-05-10,0.4492753623188406,0.6115843072369878,"tamil pop, tamil dance",https://i.scdn.co/image/ab67616d0000b2730e27d6b23e2078ff5a7581ba
2kvn37700jHPUsRaAbVBFk,Mainaru Vetti Katti,Anirudh Ravichander,Dasara (Original Motion Picture Soundtrack),2023-04-30,0.6231884057971014,0.47318784008948644,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b273ebed28e4a298978daa72375c
7DDGASwYNNU4kXb7VyQLvp,Ammadi Aathadi,Yuvan Shankar Raja,Vallavan (Original Motion Picture Soundtrack),2006-12-15,0.8260869565217391,0.7683091945049695,"tamil pop, kollywood, tamil dance, tamil hip hop",https://i.scdn.co/image/ab67616d0000b2730948e540d7d7f26d9be4156d
3ysUkfcrFwvXweDt0cliH8,Ichu Ichu,Vijay Antony,Vedi (Original Motion Picture Soundtrack),2011-09-05,0.9130434782608696,0.5282919497104506,"tamil dance, tamil pop, kollywood, tamil hip hop",https://i.scdn.co/image/ab67616d0000b27334852d80790902b0ebbbe158
0Tr96i1fHT4YhdYh5pXHUk,Kadhal Kappal,Santhosh Narayanan,Iraivi (Original Motion Picture Soundtrack),2016-04-15,0.8405797101449275,0.5662817659601738,"tamil pop, kollywood, tamil hip hop, tamil dance",https://i.scdn.co/image/ab67616d0000b273b78f9ef256d5e815f35d158b
42AfGpnwmz05M3SQ41Wp6Y,Kannum Kannum,Harris Jayaraj,Anniyan (Original Motion Picture Soundtrack),2005-04-27,0.7971014492753623,0.7579623177935984,"tamil pop, kollywood, tamil dance",https://i.scdn.co/image/ab67616d0000b2738d19457c0a67d9a3523760f4
5FfUDeZeJlB50vY0Eoj26C,Karuppu Perazhaga,Sichith,Kanchana,2011-05-02,0.855072463768116,0.6977453596355289,"tamil dance, tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b273e6774451ff4230e1fb803a2d
322xF47eamMLy7tFWtJHzF,Un Mela Aasadhaan,G. V. Prakash,Aayirathil Oruvan (Original Motion Picture Soundtrack),2009-06-10,0.8985507246376812,0.6332708015333884,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b273d264fb3cef2c16f758dfea9a
317JrLcl1s0i6cXmnEWzR8,Sahana Saral Thoo,Udit Narayan,Sivaji,2022-04-13,0.8115942028985508,0.7424536546147302,"bollywood, hindi pop, desi",https://i.scdn.co/image/ab67616d0000b273a4c14fb65103b81557ac21a2
1pRHVSjEXuhZf7sEfH3yYS,"Srivalli (From ""Pushpa - The Rise"")(Tamil)",Devi Sri Prasad,"Srivalli (From ""Pushpa - The Rise"")(Tamil)",2021-10-13,0.782608695652174,0.5150134579308576,"telugu pop, tollywood, tamil dance, tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b2736d235ad8df5a9dc66c7590b8
6YcBBZVKYYRirfeAt6BeGA,Machi Open the Bottle,Yuvan Shankar Raja,Mankatha (Original Motion Picture Soundtrack),2011-08-10,0.8840579710144928,0.6664250841848921,"tamil pop, kollywood, tamil dance, tamil hip hop",https://i.scdn.co/image/ab67616d0000b27324f3ca794c241a2673b8c9a2
5AjYjRsiIPAKjRP182ocKB,Why This Kolaveri Di? - The Soup of Love,Anirudh Ravichander,3 (Original Motion Picture Soundtrack),2011-12-23,0.7971014492753623,0.605928480710299,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",https://i.scdn.co/image/ab67616d0000b2730d66934f5370419636c78f18
7wduEoLSXYggQqimn5LEP0,No Money No Honey,Silambarasan TR,Vaanam (Original Motion Picture Soundtrack),2010-11-28,0.8840579710144928,0.7556622350651923,"tamil dance, tamil pop, kollywood, tamil hip hop",https://i.scdn.co/image/ab67616d0000b273d62c8b69106e121790a5daaf
29jM365FS2jtXBBgUVK2QM,Idhuthaanaa,Harris Jayaraj,Saamy (Original Motion Picture Soundtrack),2003-05-01,0.0,0.7450310522820223,"tamil pop, kollywood, tamil dance",https://i.scdn.co/image/ab67616d0000b273a03aa4425fd2d1a82ed5b594
2nKk7e42SUKUbC0uSorSFg,"Vennilave (From ""Minsara Kanavu"")",A.R. Rahman,Ever Green Love Songs (Original Motion Picture Soundtrack),2022-11-16,0.0,0.8196404227305034,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b27355b3e08a7f6ef982c91f65da
55mEN7iiqTNzWfYjF8QbQn,"Oru Manam (From ""Dhruva Natchathiram"")",Harris Jayaraj,"Oru Manam (From ""Dhruva Natchathiram"")",2020-10-09,0.8260869565217391,0.792920312736679,"tamil pop, kollywood, tamil dance",https://i.scdn.co/image/ab67616d0000b273e14ff870dc264e98a6d289b9
6IZCk8FNGoB2IxMsKANaLK,Pazhagikalam,Hiphop Tamizha,Aambala (Original Motion Picture Soundtrack),2015-01-14,0.7536231884057971,0.5515001806042669,"tamil hip hop, tamil pop, kollywood, tamil dance, tamil indie",https://i.scdn.co/image/ab67616d0000b2735c24b8c7ba4906ebb4b4a13a
4Xtz7GRXxgLmxq247PXHK2,Ponmagal Vandaal,A.R. Rahman,Azhagiya Tamil Magan (Original Motion Picture Soundtrack),2007-11-08,0.6521739130434783,0.43613483565011707,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi, tamil dance",https://i.scdn.co/image/ab67616d0000b273d1e10092f147c2a5cc066924
0niVObVhCSE3jNdRmMeRl6,Kadhal Yaanai,Harris Jayaraj,Anniyan (Original Motion Picture Soundtrack),2005-04-27,0.7536231884057971,0.8050988662712792,"tamil pop, kollywood, tamil dance",https://i.scdn.co/image/ab67616d0000b2738d19457c0a67d9a3523760f4
5hOozccgi7DVihlkh2SvZh,Nenje Nenje,Harish Raghavan,Ayan,2009-04-03,0.8840579710144928,0.8021952157347098,"tamil pop, kollywood",https://i.scdn.co/image/ab67616d0000b27361483f822c26ce7d34cb4686
